,battery,weight,monitor_size,ram_capacity,SSD_capacity,cpu_core_num,cpu_thread_num,avg_bench,gamming,desktop,workstation,gpu_score,unknown_gpu,website_thinkpro,laptop_brand_Asus,laptop_brand_Dell,laptop_brand_Lenovo,laptop_brand_Other,laptop_brand_Razer,price
239,0.4791836734693877,0.6466431095406361,0.6792452830188678,0.2,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.5902489626556016,0.5833333333333333,0.6170212765957447,0.5,0.3701613961422386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19990000.0
240,0.4591836734693877,0.37190812720848043,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.5714285714285714,0.4545454545454545,0.4771784232365145,0.47916666666666663,0.5531914893617021,0.4122807017543859,0.7244456108122295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18590000.0
241,0.4765306122448979,0.1166077738515901,0.6792452830188678,0.2,0.09996095275283093,0.2571428571428571,0.34545454545454546,0.5080912863070539,0.5062499999999999,0.574468085106383,0.39473684210526316,0.7834929799238947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15990000.0
242,0.5510204081632653,0.31537102473498224,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.44190871369294604,0.4375,0.5,0.3333333333333333,0.9015877181472249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18490000.0
243,0.4183673469387755,0.3860424028268552,0.37735849056603765,0.0,0.09996095275283093,0.0,0.09090909090909091,0.3319502074688796,0.33333333333333326,0.43617021276595747,0.22807017543859648,0.022438000262432756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14890000.0
244,0.7142857142857142,0.558303886925795,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.2571428571428571,0.34545454545454546,0.47406639004149365,0.46875,0.5361702127659576,0.3684210526315789,0.3734418055373311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25690000.0
245,0.8673469387755101,0.7128975265017669,0.6792452830188678,0.2,0.19992190550566186,0.8571428571428572,0.8181818181818182,0.8350622406639003,0.8333333333333333,0.851063829787234,0.8070175438596491,0.5709224511219001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70000000.0
246,0.5561224489795917,0.3021201413427561,0.37735849056603765,0.2,0.09996095275283093,0.7142857142857142,0.6363636363636364,0.5684647302904564,0.5625,0.6170212765957447,0.5087719298245613,0.9015877181472249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22990000.0
247,0.9591836734693877,0.46996466431095407,0.6792452830188678,0.2,0.19992190550566186,0.8571428571428572,0.8181818181818182,0.8350622406639003,0.8333333333333333,0.851063829787234,0.8070175438596491,0.41241306915103004,1.0,1.0,0.0,0.0,1.0,0.0,0.0,14390000.0
248,0.8979591836734693,0.558303886925795,0.6792452830188678,0.4666666666666667,0.3998438110113237,0.8571428571428572,0.8181818181818182,0.854771784232365,0.8541666666666665,0.8829787234042553,0.8245614035087719,0.9015877181472249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76490000.0
249,0.5306122448979591,0.2270318021201413,0.2452830188679247,0.2,0.09996095275283093,0.5714285714285714,0.4545454545454545,0.5684647302904564,0.5625,0.6170212765957447,0.5087719298245613,0.9015877181472249,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19990000.0
250,0.7959183673469387,0.4257950530035335,0.5660377358490565,0.2,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.617219917012448,0.6145833333333333,0.6382978723404256,0.48245614035087714,0.4895682981236059,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22990000.0
251,0.42448979591836733,0.1166077738515901,0.37735849056603765,0.06666666666666667,0.049980476376415464,0.14285714285714285,0.2727272727272727,0.44190871369294604,0.4375,0.5,0.3333333333333333,0.4499147093557277,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15990000.0
252,0.7040816326530611,0.3021201413427561,0.7735849056603774,0.2,0.09996095275283093,0.6857142857142857,0.6727272727272727,0.7771784232365144,0.7770833333333332,0.7957446808510639,0.707017543859649,0.3734418055373311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26590000.0
253,0.6020408163265305,0.2844522968197879,0.37735849056603765,0.2,0.049980476376415464,0.14285714285714285,0.2727272727272727,0.5290456431535269,0.53125,0.5851063829787234,0.4122807017543859,0.9015877181472249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21990000.0
254,0.3775510204081632,0.29328621908127206,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.5466804979253111,0.5416666666666666,0.5638297872340425,0.45614035087719296,0.7834929799238947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15490000.0
255,0.5183673469387754,0.1166077738515901,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.5714285714285714,0.4545454545454545,0.4771784232365145,0.47916666666666663,0.5531914893617021,0.4122807017543859,0.7244456108122295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20990000.0
256,0.5510204081632653,0.5141342756183744,0.6792452830188678,0.06666666666666667,0.049980476376415464,0.42857142857142855,0.6363636363636364,0.567427385892116,0.5625,0.574468085106383,0.5,0.13069151030048554,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16990000.0
257,0.5306122448979591,0.5450530035335689,0.7547169811320753,0.06666666666666667,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.5466804979253111,0.5416666666666666,0.5638297872340425,0.45614035087719296,0.7834929799238947,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17390000.0
258,0.36326530612244895,0.2614840989399293,0.37735849056603765,0.06666666666666667,0.049980476376415464,0.3428571428571428,0.38181818181818183,0.4804979253112033,0.4770833333333333,0.5425531914893618,0.387719298245614,0.7959585356252462,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16690000.0
259,0.5663265306122448,0.7791519434628974,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.7142857142857142,0.6363636363636364,0.8008298755186721,0.8020833333333333,0.8191489361702128,0.719298245614035,0.34194987534444304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23490000.0
260,0.4999999999999999,0.1563604240282686,0.37735849056603765,0.2,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.4865145228215767,0.47916666666666663,0.5425531914893618,0.3508771929824561,0.05288019944889123,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21990000.0
261,0.3806122448979591,0.29328621908127206,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.5714285714285714,0.4545454545454545,0.4771784232365145,0.47916666666666663,0.5531914893617021,0.4122807017543859,0.9015877181472249,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3590000.0
262,0.7314285714285713,0.5733215547703179,0.6792452830188678,0.2,0.09996095275283093,0.8571428571428572,0.8181818181818182,0.8350622406639003,0.8333333333333333,0.851063829787234,0.8070175438596491,0.3734418055373311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39990000.0
